Netflix,Hulu,Prime Video,Disney+,Type,Runtime,IMDb,Threshold
0,0,1,0,0,85,3.3,0
0,0,1,0,0,87,3.3,0
0,0,1,0,0,79,3.3,0
0,0,1,0,0,94,3.3,0
0,0,1,0,0,88,3.3,0
0,0,1,0,0,95,3.3,0
0,0,1,0,0,84,3.3,0
0,0,1,0,0,96,3.3,0
0,0,1,0,0,92,3.3,0
0,0,1,0,0,89,3.3,0
0,0,1,0,0,54,3.3,0
0,0,1,0,0,84,3.3,0
0,0,1,0,0,12,3.3,0
0,0,1,0,0,80,3.3,0
0,0,1,0,0,125,3.3,0
0,0,1,0,0,89,3.3,0
0,0,1,0,0,90,3.3,0
0,0,1,0,0,64,3.3,0
0,0,1,0,0,25,3.3,0
0,0,1,0,0,92,3.3,0
0,0,1,0,0,65,3.3,0
0,0,1,0,0,81,3.3,0
0,0,1,0,0,86,3.3,0
0,0,1,0,0,90,3.3,0
0,0,1,0,0,97,3.3,0
0,0,1,0,0,91,3.3,0
0,0,1,0,0,107,3.3,0
0,0,1,0,0,77,3.3,0
0,0,1,0,0,99,3.3,0
0,0,1,0,0,89,3.3,0
0,0,1,0,0,88,3.3,0
0,0,1,0,0,84,3.3,0
0,0,1,0,0,87,3.3,0
0,0,1,0,0,83,3.3,0
0,0,1,0,0,93,3.3,0
0,0,1,0,0,67,3.3,0
0,0,1,0,0,98,3.3,0
0,0,1,0,0,90,3.3,0
0,0,1,0,0,94,3.3,0
0,0,1,0,0,104,3.3,0
0,0,1,0,0,90,3.3,0
0,0,0,1,0,87,3.3,0
1,0,1,0,0,113,3.4,0
1,0,0,0,0,90,3.4,0
1,0,0,0,0,94,3.4,0
1,0,0,0,0,84,3.4,0
1,0,0,0,0,87,3.4,0
1,0,0,0,0,130,3.4,0
0,1,0,0,0,88,3.4,0
0,0,1,0,0,60,3.4,0
0,0,1,0,0,75,3.4,0
0,0,1,0,0,86,3.4,0
0,0,1,0,0,95,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,87,3.4,0
0,0,1,0,0,98,3.4,0
0,0,1,0,0,98,3.4,0
0,0,1,0,0,97,3.4,0
0,0,1,0,0,94,3.4,0
0,0,1,0,0,85,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,97,3.4,0
0,0,1,0,0,77,3.4,0
0,0,1,0,0,84,3.4,0
0,0,1,0,0,85,3.4,0
0,0,1,0,0,98,3.4,0
0,0,1,1,0,100,3.4,0
0,0,1,0,0,88,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,94,3.4,0
0,0,1,0,0,98,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,68,3.4,0
0,0,1,0,0,89,3.4,0
0,0,1,0,0,78,3.4,0
0,0,1,0,0,99,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,94,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,44,3.4,0
0,0,1,0,0,83,3.4,0
0,0,1,0,0,72,3.4,0
0,0,1,0,0,77,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,71,3.4,0
0,0,1,0,0,95,3.4,0
0,0,1,0,0,70,3.4,0
0,0,1,0,0,88,3.4,0
0,0,1,0,0,86,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,91,3.4,0
0,0,1,0,0,97,3.4,0
0,0,1,0,0,85,3.4,0
0,0,1,0,0,73,3.4,0
0,0,1,0,0,75,3.4,0
0,0,1,0,0,87,3.4,0
0,0,1,0,0,84,3.4,0
0,0,1,0,0,79,3.4,0
0,0,1,0,0,85,3.4,0
0,0,1,0,0,108,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,,3.4,0
0,0,1,0,0,122,3.4,0
0,0,1,0,0,87,3.4,0
0,0,1,0,0,102,3.4,0
0,0,1,0,0,86,3.4,0
0,0,1,0,0,83,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,97,3.4,0
0,0,1,0,0,92,3.4,0
0,0,1,0,0,122,3.4,0
0,0,1,0,0,93,3.4,0
0,0,1,0,0,85,3.4,0
0,0,1,0,0,80,3.4,0
0,0,1,0,0,80,3.4,0
0,0,1,0,0,84,3.4,0
0,0,1,0,0,92,3.4,0
0,0,1,0,0,82,3.4,0
0,0,1,0,0,79,3.4,0
0,0,1,0,0,89,3.4,0
0,0,1,0,0,106,3.4,0
0,0,1,0,0,91,3.4,0
0,0,1,0,0,120,3.4,0
0,0,1,0,0,80,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,89,3.4,0
0,0,1,0,0,91,3.4,0
0,0,1,0,0,90,3.4,0
0,0,1,0,0,142,3.4,0
0,0,1,0,0,106,3.4,0
0,0,1,0,0,70,3.4,0
0,0,1,0,0,85,3.4,0
0,0,0,1,0,89,3.4,0
1,0,0,0,0,29,3.5,0
1,0,0,0,0,89,3.5,0
1,0,1,0,0,83,3.5,0
1,0,0,0,0,103,3.5,0
1,0,0,0,0,109,3.5,0
1,0,0,0,0,97,3.5,0
1,0,0,0,0,,3.5,0
1,0,1,0,0,101,3.5,0
1,0,0,0,0,,3.5,0
1,0,1,0,0,88,3.5,0
1,0,0,0,0,91,3.5,0
1,0,0,0,0,,3.5,0
0,1,0,0,0,100,3.5,0
0,0,1,0,0,152,3.5,0
0,0,1,0,0,86,3.5,0
0,0,1,0,0,96,3.5,0
0,0,1,0,0,101,3.5,0
0,0,1,0,0,109,3.5,0
0,0,1,0,0,101,3.5,0
0,0,1,0,0,,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,77,3.5,0
0,0,1,0,0,82,3.5,0
0,0,1,0,0,71,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,68,3.5,0
0,0,1,0,0,110,3.5,0
0,0,1,0,0,148,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,85,3.5,0
0,0,1,0,0,77,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,85,3.5,0
0,0,1,0,0,91,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,89,3.5,0
0,0,1,0,0,85,3.5,0
0,0,1,0,0,85,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,80,3.5,0
0,0,1,0,0,122,3.5,0
0,0,1,0,0,116,3.5,0
0,0,1,0,0,79,3.5,0
0,0,1,0,0,75,3.5,0
0,0,1,0,0,80,3.5,0
0,0,1,0,0,62,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,74,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,,3.5,0
0,0,1,0,0,83,3.5,0
0,0,1,0,0,93,3.5,0
0,0,1,0,0,80,3.5,0
0,0,1,0,0,95,3.5,0
0,0,1,0,0,112,3.5,0
0,0,1,0,0,75,3.5,0
0,0,1,0,0,143,3.5,0
0,0,1,0,0,65,3.5,0
0,0,1,0,0,97,3.5,0
0,0,1,0,0,88,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,74,3.5,0
0,0,1,0,0,81,3.5,0
0,0,1,0,0,94,3.5,0
0,0,1,0,0,65,3.5,0
0,0,1,0,0,76,3.5,0
0,0,1,0,0,120,3.5,0
0,0,1,0,0,82,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,93,3.5,0
0,0,1,0,0,101,3.5,0
0,0,1,0,0,63,3.5,0
0,0,1,0,0,97,3.5,0
0,0,1,0,0,81,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,92,3.5,0
0,0,1,0,0,74,3.5,0
0,0,1,0,0,88,3.5,0
0,0,1,0,0,100,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,92,3.5,0
0,0,1,0,0,88,3.5,0
0,0,1,0,0,68,3.5,0
0,0,1,0,0,94,3.5,0
0,0,1,0,0,92,3.5,0
0,0,1,0,0,91,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,98,3.5,0
0,0,1,0,0,60,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,95,3.5,0
0,0,1,0,0,87,3.5,0
0,0,1,0,0,95,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,79,3.5,0
0,0,1,0,0,,3.5,0
0,0,1,0,0,80,3.5,0
0,0,1,0,0,134,3.5,0
0,0,1,0,0,86,3.5,0
0,0,1,0,0,88,3.5,0
0,0,1,0,0,73,3.5,0
0,0,1,0,0,81,3.5,0
0,0,1,0,0,79,3.5,0
0,0,1,0,0,83,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,95,3.5,0
0,0,1,0,0,81,3.5,0
0,0,1,0,0,59,3.5,0
0,0,1,0,0,90,3.5,0
0,0,1,0,0,92,3.5,0
0,0,1,0,0,84,3.5,0
0,0,1,0,0,80,3.5,0
0,0,1,0,0,98,3.5,0
0,0,1,0,0,101,3.5,0
0,0,1,0,0,81,3.5,0
0,0,1,0,0,96,3.5,0
0,0,1,0,0,93,3.5,0
0,0,1,0,0,86,3.5,0
0,0,1,0,0,88,3.5,0
0,0,1,0,0,104,3.5,0
0,0,1,0,0,87,3.5,0
0,0,1,0,0,64,3.5,0
0,0,1,0,0,88,3.5,0
0,0,1,0,0,85,3.5,0
0,0,1,0,0,95,3.5,0
0,0,1,0,0,80,3.5,0
1,0,0,0,0,96,3.6,0
1,0,0,0,0,93,3.6,0
1,0,1,0,0,,3.6,0
1,0,0,0,0,140,3.6,0
1,0,1,0,0,86,3.6,0
1,0,0,0,0,87,3.6,0
1,0,0,0,0,87,3.6,0
1,0,0,0,0,47,3.6,0
0,1,0,0,0,70,3.6,0
0,1,1,0,0,98,3.6,0
0,0,1,0,0,95,3.6,0
0,0,1,0,0,166,3.6,0
0,0,1,0,0,86,3.6,0
0,0,1,0,0,85,3.6,0
0,0,1,0,0,89,3.6,0
0,0,1,0,0,76,3.6,0
0,0,1,0,0,,3.6,0
0,0,1,0,0,108,3.6,0
0,0,1,0,0,100,3.6,0
0,0,1,0,0,89,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,130,3.6,0
0,0,1,0,0,83,3.6,0
0,0,1,0,0,96,3.6,0
0,0,1,0,0,85,3.6,0
0,0,1,0,0,74,3.6,0
0,0,1,0,0,107,3.6,0
0,0,1,0,0,102,3.6,0
0,0,1,0,0,76,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,88,3.6,0
0,0,1,0,0,85,3.6,0
0,0,1,0,0,152,3.6,0
0,0,1,0,0,80,3.6,0
0,0,1,0,0,88,3.6,0
0,0,1,0,0,89,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,30,3.6,0
0,0,1,0,0,62,3.6,0
0,0,1,0,0,60,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,100,3.6,0
0,0,1,0,0,83,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,,3.6,0
0,0,1,0,0,76,3.6,0
0,0,1,0,0,70,3.6,0
0,0,1,0,0,104,3.6,0
0,0,1,0,0,83,3.6,0
0,0,1,0,0,115,3.6,0
0,0,1,0,0,87,3.6,0
0,0,1,0,0,115,3.6,0
0,0,1,0,0,113,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,77,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,91,3.6,0
0,0,1,0,0,76,3.6,0
0,0,1,0,0,96,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,82,3.6,0
0,0,1,0,0,95,3.6,0
0,0,1,0,0,109,3.6,0
0,0,1,0,0,88,3.6,0
0,0,1,0,0,91,3.6,0
0,0,1,0,0,85,3.6,0
0,0,1,0,0,93,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,80,3.6,0
0,0,1,0,0,82,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,86,3.6,0
0,0,1,0,0,99,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,,3.6,0
0,0,1,0,0,87,3.6,0
0,0,1,0,0,104,3.6,0
0,0,1,0,0,92,3.6,0
0,0,1,0,0,116,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,88,3.6,0
0,0,1,0,0,95,3.6,0
0,0,1,0,0,71,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,73,3.6,0
0,0,1,0,0,86,3.6,0
0,0,1,0,0,81,3.6,0
0,0,1,0,0,87,3.6,0
0,0,1,0,0,85,3.6,0
0,0,1,0,0,72,3.6,0
0,0,1,0,0,95,3.6,0
0,0,1,0,0,83,3.6,0
0,0,1,0,0,87,3.6,0
0,0,1,0,0,55,3.6,0
0,0,1,0,0,94,3.6,0
0,0,1,0,0,94,3.6,0
0,0,1,0,0,99,3.6,0
0,0,1,0,0,70,3.6,0
0,0,1,0,0,62,3.6,0
0,0,1,0,0,72,3.6,0
0,0,1,0,0,60,3.6,0
0,0,1,0,0,83,3.6,0
0,0,1,0,0,98,3.6,0
0,0,1,0,0,84,3.6,0
0,0,1,0,0,90,3.6,0
0,0,1,0,0,78,3.6,0
0,0,1,0,0,89,3.6,0
0,0,1,0,0,87,3.6,0
0,0,1,0,0,83,3.6,0
0,0,1,0,0,98,3.6,0
0,0,1,0,0,86,3.6,0
0,0,1,0,0,70,3.6,0
0,0,1,0,0,84,3.6,0
0,0,1,0,0,100,3.6,0
0,0,1,0,0,,3.6,0
0,0,1,0,0,128,3.6,0
1,0,0,0,0,93,3.7,0
1,0,1,0,0,84,3.7,0
1,0,0,0,0,92,3.7,0
1,0,0,0,0,93,3.7,0
1,0,0,0,0,103,3.7,0
1,0,0,0,0,140,3.7,0
1,0,0,0,0,117,3.7,0
1,0,0,0,0,,3.7,0
1,0,0,0,0,97,3.7,0
1,0,1,0,0,85,3.7,0
1,0,0,0,0,,3.7,0
1,0,0,0,0,77,3.7,0
1,0,0,0,0,87,3.7,0
1,0,0,0,0,110,3.7,0
0,1,0,0,0,92,3.7,0
0,1,0,0,0,85,3.7,0
0,1,0,0,0,83,3.7,0
0,0,1,0,0,62,3.7,0
0,0,1,0,0,92,3.7,0
0,0,1,0,0,83,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,96,3.7,0
0,0,1,0,0,88,3.7,0
0,0,1,0,0,89,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,99,3.7,0
0,0,1,0,0,80,3.7,0
0,0,1,0,0,106,3.7,0
0,0,1,0,0,91,3.7,0
0,0,1,0,0,83,3.7,0
0,0,1,0,0,82,3.7,0
0,0,1,0,0,,3.7,0
0,0,1,0,0,82,3.7,0
0,0,1,0,0,95,3.7,0
0,0,1,0,0,86,3.7,0
0,0,1,0,0,100,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,105,3.7,0
0,0,1,0,0,89,3.7,0
0,0,1,0,0,88,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,92,3.7,0
0,0,1,0,0,74,3.7,0
0,0,1,0,0,85,3.7,0
0,0,1,0,0,98,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,91,3.7,0
0,0,1,0,0,115,3.7,0
0,0,1,0,0,91,3.7,0
0,0,1,0,0,88,3.7,0
0,0,1,0,0,99,3.7,0
0,0,1,0,0,95,3.7,0
0,0,1,0,0,100,3.7,0
0,0,1,0,0,87,3.7,0
0,0,1,0,0,124,3.7,0
0,0,1,0,0,89,3.7,0
0,0,1,0,0,168,3.7,0
0,0,1,0,0,80,3.7,0
0,0,1,0,0,94,3.7,0
0,0,1,0,0,80,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,,3.7,0
0,0,1,0,0,93,3.7,0
0,0,1,0,0,93,3.7,0
0,0,1,0,0,24,3.7,0
0,0,1,0,0,92,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,101,3.7,0
0,0,1,0,0,75,3.7,0
0,0,1,0,0,65,3.7,0
0,0,1,0,0,86,3.7,0
0,0,1,0,0,96,3.7,0
0,0,1,0,0,82,3.7,0
0,0,1,0,0,,3.7,0
0,0,1,0,0,138,3.7,0
0,0,1,0,0,75,3.7,0
0,0,1,0,0,130,3.7,0
0,0,1,0,0,87,3.7,0
0,0,1,0,0,82,3.7,0
0,0,1,0,0,91,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,86,3.7,0
0,0,1,0,0,102,3.7,0
0,0,1,0,0,89,3.7,0
0,0,1,0,0,62,3.7,0
0,0,1,0,0,20,3.7,0
0,0,1,0,0,91,3.7,0
0,0,1,0,0,62,3.7,0
0,0,1,0,0,,3.7,0
0,0,1,0,0,75,3.7,0
0,0,1,0,0,79,3.7,0
0,0,1,0,0,,3.7,0
0,0,1,0,0,87,3.7,0
0,0,1,0,0,72,3.7,0
0,0,1,0,0,81,3.7,0
0,0,1,0,0,86,3.7,0
0,0,1,0,0,89,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,60,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,85,3.7,0
0,0,1,0,0,84,3.7,0
0,0,1,0,0,78,3.7,0
0,0,1,0,0,84,3.7,0
0,0,1,0,0,88,3.7,0
0,0,1,0,0,134,3.7,0
0,0,1,0,0,78,3.7,0
0,0,1,0,0,82,3.7,0
0,0,1,0,0,60,3.7,0
0,0,1,0,0,98,3.7,0
0,0,1,0,0,87,3.7,0
0,0,1,0,0,86,3.7,0
0,0,1,0,0,100,3.7,0
0,0,1,0,0,74,3.7,0
0,0,1,0,0,96,3.7,0
0,0,1,0,0,90,3.7,0
0,0,1,0,0,104,3.7,0
0,0,1,0,0,88,3.7,0
0,0,1,0,0,98,3.7,0
0,0,1,0,0,90,3.7,0
1,0,1,0,0,87,3.8,0
1,0,0,0,0,145,3.8,0
1,0,0,0,0,92,3.8,0
1,0,0,0,0,77,3.8,0
1,0,0,0,0,138,3.8,0
1,0,0,0,0,80,3.8,0
1,0,0,0,0,93,3.8,0
1,0,0,0,0,98,3.8,0
1,0,0,0,0,83,3.8,0
1,0,0,0,0,155,3.8,0
1,0,0,0,0,99,3.8,0
1,0,0,0,0,,3.8,0
1,0,0,0,0,79,3.8,0
1,0,0,0,0,84,3.8,0
1,0,0,0,0,95,3.8,0
1,0,0,0,0,87,3.8,0
1,0,0,0,0,,3.8,0
1,0,0,0,0,88,3.8,0
1,0,1,0,0,112,3.8,0
0,1,0,0,0,92,3.8,0
0,1,0,0,0,80,3.8,0
0,1,0,0,0,86,3.8,0
0,1,0,0,0,88,3.8,0
0,1,1,0,0,98,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,84,3.8,0
0,0,1,0,0,96,3.8,0
0,0,1,0,0,120,3.8,0
0,0,1,0,0,66,3.8,0
0,0,1,0,0,97,3.8,0
0,0,1,0,0,105,3.8,0
0,0,1,0,0,80,3.8,0
0,0,1,0,0,96,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,78,3.8,0
0,0,1,0,0,95,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,93,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,84,3.8,0
0,0,1,0,0,71,3.8,0
0,0,1,0,0,78,3.8,0
0,0,1,0,0,95,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,62,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,88,3.8,0
0,0,1,0,0,82,3.8,0
0,0,1,0,0,76,3.8,0
0,0,1,0,0,87,3.8,0
0,0,1,0,0,111,3.8,0
0,0,1,0,0,71,3.8,0
0,0,1,0,0,75,3.8,0
0,0,1,0,0,75,3.8,0
0,0,1,0,0,78,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,119,3.8,0
0,0,1,0,0,58,3.8,0
0,0,1,0,0,,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,79,3.8,0
0,0,1,0,0,114,3.8,0
0,0,1,0,0,115,3.8,0
0,0,1,0,0,82,3.8,0
0,0,1,0,0,89,3.8,0
0,0,1,0,0,101,3.8,0
0,0,1,0,0,83,3.8,0
0,0,1,0,0,142,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,92,3.8,0
0,0,1,0,0,89,3.8,0
0,0,1,0,0,68,3.8,0
0,0,1,0,0,123,3.8,0
0,0,1,0,0,85,3.8,0
0,0,1,0,0,89,3.8,0
0,0,1,0,0,113,3.8,0
0,0,1,0,0,95,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,88,3.8,0
0,0,1,0,0,83,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,89,3.8,0
0,0,1,0,0,94,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,78,3.8,0
0,0,1,0,0,75,3.8,0
0,0,1,0,0,89,3.8,0
0,0,1,0,0,84,3.8,0
0,0,1,0,0,87,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,85,3.8,0
0,0,1,0,0,81,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,78,3.8,0
0,0,1,0,0,95,3.8,0
0,0,1,0,0,82,3.8,0
0,0,1,0,0,92,3.8,0
0,0,1,0,0,92,3.8,0
0,0,1,0,0,104,3.8,0
0,0,1,0,0,107,3.8,0
0,0,1,0,0,94,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,76,3.8,0
0,0,1,0,0,94,3.8,0
0,0,1,0,0,94,3.8,0
0,0,1,0,0,95,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,66,3.8,0
0,0,1,0,0,83,3.8,0
0,0,1,0,0,78,3.8,0
0,0,1,0,0,86,3.8,0
0,0,1,0,0,87,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,91,3.8,0
0,0,1,0,0,131,3.8,0
0,0,1,0,0,60,3.8,0
0,0,1,0,0,100,3.8,0
0,0,1,0,0,93,3.8,0
0,0,1,0,0,97,3.8,0
0,0,1,0,0,80,3.8,0
0,0,1,0,0,97,3.8,0
0,0,1,0,0,24,3.8,0
0,0,1,0,0,90,3.8,0
0,0,1,0,0,98,3.8,0
0,0,1,0,0,93,3.8,0
0,0,1,0,0,84,3.8,0
0,0,1,0,0,82,3.8,0
0,0,1,0,0,84,3.8,0
0,0,1,0,0,93,3.8,0
1,1,0,0,0,82,3.9,0
1,0,0,0,0,119,3.9,0
1,0,0,0,0,89,3.9,0
1,0,1,0,0,121,3.9,0
0,1,0,0,0,89,3.9,0
0,1,0,0,0,85,3.9,0
0,1,0,0,0,86,3.9,0
0,1,0,0,0,95,3.9,0
0,0,1,0,0,130,3.9,0
0,0,1,0,0,104,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,98,3.9,0
0,0,1,0,0,91,3.9,0
0,0,1,0,0,110,3.9,0
0,0,1,0,0,64,3.9,0
0,0,1,0,0,90,3.9,0
0,0,1,0,0,87,3.9,0
0,0,1,0,0,90,3.9,0
0,0,1,0,0,101,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,81,3.9,0
0,0,1,0,0,75,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,80,3.9,0
0,0,1,0,0,92,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,107,3.9,0
0,0,1,0,0,84,3.9,0
0,0,1,0,0,83,3.9,0
0,0,1,0,0,80,3.9,0
0,0,1,0,0,94,3.9,0
0,0,1,0,0,84,3.9,0
0,0,1,0,0,97,3.9,0
0,0,1,0,0,95,3.9,0
0,0,1,0,0,45,3.9,0
0,0,1,0,0,91,3.9,0
0,0,1,0,0,94,3.9,0
0,0,1,0,0,120,3.9,0
0,0,1,0,0,107,3.9,0
0,0,1,0,0,86,3.9,0
0,0,1,0,0,84,3.9,0
0,0,1,0,0,45,3.9,0
0,0,1,0,0,110,3.9,0
0,0,1,0,0,92,3.9,0
0,0,1,0,0,86,3.9,0
0,0,1,0,0,78,3.9,0
0,0,1,0,0,103,3.9,0
0,0,1,0,0,96,3.9,0
0,0,1,0,0,84,3.9,0
0,0,1,0,0,,3.9,0
0,0,1,0,0,79,3.9,0
0,0,1,0,0,113,3.9,0
0,0,1,0,0,95,3.9,0
0,0,1,0,0,90,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,90,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,82,3.9,0
0,0,1,0,0,97,3.9,0
0,0,1,0,0,89,3.9,0
0,0,1,0,0,83,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,80,3.9,0
0,0,1,0,0,76,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,91,3.9,0
0,0,1,0,0,96,3.9,0
0,0,1,0,0,95,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,104,3.9,0
0,0,1,0,0,70,3.9,0
0,0,1,0,0,85,3.9,0
0,0,1,0,0,78,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,80,3.9,0
0,0,1,0,0,95,3.9,0
0,0,1,0,0,82,3.9,0
0,0,1,0,0,70,3.9,0
0,0,1,0,0,96,3.9,0
0,0,1,0,0,94,3.9,0
0,0,1,0,0,94,3.9,0
0,0,1,0,0,95,3.9,0
0,0,1,0,0,94,3.9,0
0,0,1,0,0,99,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,72,3.9,0
0,0,1,0,0,101,3.9,0
0,0,1,0,0,70,3.9,0
0,0,1,0,0,83,3.9,0
0,0,1,0,0,73,3.9,0
0,0,1,0,0,90,3.9,0
0,0,1,0,0,91,3.9,0
0,0,1,0,0,74,3.9,0
0,0,1,0,0,84,3.9,0
0,0,1,0,0,112,3.9,0
0,0,1,0,0,92,3.9,0
0,0,1,0,0,113,3.9,0
0,0,1,0,0,78,3.9,0
0,0,1,0,0,99,3.9,0
0,0,1,0,0,73,3.9,0
0,0,1,0,0,85,3.9,0
0,0,1,0,0,86,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,78,3.9,0
0,0,1,0,0,76,3.9,0
0,0,1,0,0,94,3.9,0
0,0,1,0,0,70,3.9,0
0,0,1,0,0,90,3.9,0
0,0,1,0,0,93,3.9,0
0,0,1,0,0,85,3.9,0
0,0,1,0,0,80,3.9,0
0,0,1,0,0,121,3.9,0
0,0,1,0,0,59,3.9,0
0,0,1,0,0,96,3.9,0
0,0,1,0,0,88,3.9,0
0,0,1,0,0,80,3.9,0
0,0,1,0,0,9,3.9,0
0,0,1,0,0,83,3.9,0
0,0,1,0,0,108,3.9,0
1,0,0,0,0,90,4,1
1,0,0,0,0,84,4,1
1,0,0,0,0,76,4,1
1,0,0,0,0,90,4,1
1,0,1,0,0,103,4,1
1,1,0,0,0,68,4,1
1,0,0,0,0,89,4,1
1,0,0,0,0,90,4,1
1,0,1,0,0,125,4,1
1,0,0,0,0,91,4,1
1,0,0,0,0,84,4,1
1,0,0,0,0,123,4,1
1,0,0,0,0,,4,1
1,0,0,0,0,60,4,1
0,1,0,0,0,95,4,1
0,1,0,0,0,48,4,1
0,0,1,0,0,79,4,1
0,0,1,0,0,95,4,1
